RFT_1,RFT_2,RFT_3,RFT_4,RFT_5,RFT_6,data_1,data_2,data_3,data_4
2.2,-1.56,-8.28,0.0325,0.0905,-0.0065,17.225,49.9,-68.675,-39.025
2.2,-1.56,-8.28,0.0325,0.0905,-0.0065,20.225,54.9,-74.675,-41.025
2.68,-1.62,-8.44,0.0385,0.1225,-0.0145,23.225,57.9,-76.675,-43.025
2.68,-1.62,-8.44,0.0385,0.1225,-0.0145,22.225,58.9,-71.675,-44.025
2.68,-1.62,-8.44,0.0385,0.1225,-0.0145,21.225,55.9,-62.675,-43.025
2.16,-1.56,-8.02,0.0455,0.0995,-0.012,13.225,48.9,-48.675,-43.025
2.16,-1.56,-8.02,0.0455,0.0995,-0.012,5.225,42.9,-31.675,-41.025
2.16,-1.56,-8.02,0.0455,0.0995,-0.012,-2.775,33.9,-10.675,-38.025
-0.02,-1.52,-7.98,0.0275,0.0385,0.0015,-10.775,25.9,9.325,-37.025
-0.02,-1.52,-7.98,0.0275,0.0385,0.0015,-21.775,18.9,32.325,-36.025
-1.42,-0.16,-8.34,0.0055,0.0085,-0.012,-30.775,9.9,55.325,-36.025
-1.42,-0.16,-8.34,0.0055,0.0085,-0.012,-39.775,2.9,79.325,-35.025
-1.42,-0.16,-8.34,0.0055,0.0085,-0.012,-49.775,-6.1,105.325,-34.025
-3.12,-0.86,-10.2,-0.019,-0.0645,0,-57.775,-16.1,133.325,-33.025
-3.12,-0.86,-10.2,-0.019,-0.0645,0,-67.775,-29.1,161.325,-29.025
-5.18,0.54,-9.46,-0.029,-0.099,0,-76.775,-39.1,190.325,-27.025
-5.18,0.54,-9.46,-0.029,-0.099,0,-84.775,-51.1,217.325,-25.025
-5.18,0.54,-9.46,-0.029,-0.099,0,-91.775,-60.1,241.325,-23.025
-6.28,0.96,-10.3,-0.041,-0.1195,0.003,-98.775,-68.1,264.325,-24.025
-6.28,0.96,-10.3,-0.041,-0.1195,0.003,-104.775,-75.1,286.325,-24.025
-6.28,0.96,-10.3,-0.041,-0.1195,0.003,-109.775,-79.1,306.325,-24.025
-8,0.8,-10.38,-0.0685,-0.179,0.028,-112.775,-85.1,325.325,-25.025
-8,0.8,-10.38,-0.0685,-0.179,0.028,-119.775,-90.1,342.325,-27.025
-8.38,1.2,-11.36,-0.055,-0.1905,0.0285,-123.775,-93.1,359.325,-27.025
-8.38,1.2,-11.36,-0.055,-0.1905,0.0285,-125.775,-96.1,377.325,-29.025
-8.38,1.2,-11.36,-0.055,-0.1905,0.0285,-129.775,-100.1,392.325,-30.025
-9.62,0.76,-12.16,-0.08,-0.233,0.024,-130.775,-102.1,402.325,-31.025
-9.62,0.76,-12.16,-0.08,-0.233,0.024,-133.775,-107.1,413.325,-31.025
-10.02,1.4,-11.66,-0.0845,-0.212,0.0155,-134.775,-108.1,421.325,-31.025
-10.02,1.4,-11.66,-0.0845,-0.212,0.0155,-137.775,-112.1,432.325,-29.025
-10.02,1.4,-11.66,-0.0845,-0.212,0.0155,-139.775,-115.1,444.325,-29.025
-10.44,1.54,-12.6,-0.1125,-0.2775,0.0175,-141.775,-118.1,454.325,-30.025
-10.44,1.54,-12.6,-0.1125,-0.2775,0.0175,-143.775,-123.1,466.325,-28.025
-10.44,1.54,-12.6,-0.1125,-0.2775,0.0175,-145.775,-126.1,476.325,-28.025
-11.1,2.16,-11.74,-0.086,-0.2775,0.008,-146.775,-129.1,483.325,-28.025
-11.1,2.16,-11.74,-0.086,-0.2775,0.008,-147.775,-128.1,485.325,-29.025
-11.02,2.14,-11.96,-0.09,-0.278,0.0145,-148.775,-129.1,490.325,-31.025
-11.02,2.14,-11.96,-0.09,-0.278,0.0145,-148.775,-129.1,492.325,-31.025
-11.02,2.14,-11.96,-0.09,-0.278,0.0145,-148.775,-130.1,494.325,-32.025
-11.08,2.22,-11.04,-0.075,-0.3065,0.0155,-148.775,-128.1,494.325,-33.025
-11.08,2.22,-11.04,-0.075,-0.3065,0.0155,-148.775,-127.1,492.325,-33.025
-10.46,0.98,-12.94,-0.1165,-0.317,0.017,-148.775,-126.1,487.325,-30.025
-10.46,0.98,-12.94,-0.1165,-0.317,0.017,-148.775,-127.1,486.325,-31.025
-10.46,0.98,-12.94,-0.1165,-0.317,0.017,-147.775,-127.1,485.325,-31.025
-10.48,1.74,-11.64,-0.095,-0.3275,0.0095,-147.775,-127.1,486.325,-31.025
-10.48,1.74,-11.64,-0.095,-0.3275,0.0095,-149.775,-127.1,488.325,-30.025
-10.48,1.74,-11.64,-0.095,-0.3275,0.0095,-147.775,-127.1,493.325,-33.025
-10.68,1.48,-11.68,-0.105,-0.307,0.0255,-149.775,-127.1,498.325,-35.025
-10.68,1.48,-11.68,-0.105,-0.307,0.0255,-148.775,-129.1,502.325,-33.025
-10.68,1.58,-11.72,-0.1205,-0.3175,0.0135,-150.775,-129.1,504.325,-32.025
-10.68,1.58,-11.72,-0.1205,-0.3175,0.0135,-150.775,-131.1,508.325,-33.025
-10.68,1.58,-11.72,-0.1205,-0.3175,0.0135,-150.775,-131.1,510.325,-33.025
-11.08,1.3,-12.48,-0.126,-0.3005,0.009,-151.775,-129.1,511.325,-36.025
-11.08,1.3,-12.48,-0.126,-0.3005,0.009,-150.775,-129.1,514.325,-38.025
-11.08,1.3,-12.48,-0.126,-0.3005,0.009,-151.775,-126.1,510.325,-38.025
-11.1,0.84,-11.44,-0.0975,-0.295,0.011,-149.775,-124.1,504.325,-38.025
-11.1,0.84,-11.44,-0.0975,-0.295,0.011,-148.775,-122.1,496.325,-39.025
-10.32,1.34,-11.78,-0.101,-0.3045,0.013,-148.775,-120.1,490.325,-38.025
-10.32,1.34,-11.78,-0.101,-0.3045,0.013,-147.775,-119.1,488.325,-39.025
-10.32,1.34,-11.78,-0.101,-0.3045,0.013,-147.775,-118.1,487.325,-37.025
-10.32,1.3,-11.28,-0.089,-0.292,0.0055,-147.775,-116.1,488.325,-40.025
-10.32,1.3,-11.28,-0.089,-0.292,0.0055,-147.775,-118.1,490.325,-40.025
-9.94,0.7,-11.4,-0.0885,-0.3075,0.0305,-146.775,-119.1,488.325,-39.025
-9.94,0.7,-11.4,-0.0885,-0.3075,0.0305,-147.775,-120.1,486.325,-38.025
-9.94,0.7,-11.4,-0.0885,-0.3075,0.0305,-147.775,-118.1,481.325,-36.025
-10.08,1.02,-11.68,-0.0905,-0.2845,0.0205,-146.775,-115.1,473.325,-37.025
-10.08,1.02,-11.68,-0.0905,-0.2845,0.0205,-144.775,-111.1,459.325,-38.025
-10.08,1.02,-11.68,-0.0905,-0.2845,0.0205,-141.775,-105.1,441.325,-38.025
-9.34,0.34,-10.38,-0.064,-0.2535,0.0325,-139.775,-99.1,420.325,-40.025
-9.34,0.34,-10.38,-0.064,-0.2535,0.0325,-134.775,-91.1,394.325,-41.025
-7.78,0.62,-9.94,-0.034,-0.2125,-0.001,-128.775,-83.1,369.325,-39.025
-7.78,0.62,-9.94,-0.034,-0.2125,-0.001,-124.775,-78.1,343.325,-35.025
-7.78,0.62,-9.94,-0.034,-0.2125,-0.001,-118.775,-71.1,314.325,-33.025
-6.3,-0.02,-10.62,-0.048,-0.18,0.0095,-112.775,-66.1,283.325,-30.025
-6.3,-0.02,-10.62,-0.048,-0.18,0.0095,-102.775,-62.1,257.325,-28.025
-5.12,0.46,-9.62,-0.0125,-0.114,0.0055,-98.775,-54.1,232.325,-26.025
-5.12,0.46,-9.62,-0.0125,-0.114,0.0055,-90.775,-52.1,210.325,-22.025
-5.12,0.46,-9.62,-0.0125,-0.114,0.0055,-84.775,-49.1,185.325,-19.025
-3.64,0.16,-8.82,-0.0275,-0.105,0.0145,-76.775,-44.1,160.325,-17.025
-3.64,0.16,-8.82,-0.0275,-0.105,0.0145,-68.775,-34.1,131.325,-18.025
-3.64,0.16,-8.82,-0.0275,-0.105,0.0145,-60.775,-24.1,104.325,-21.025
-1.48,0.6,-8.8,0.0145,-0.02,0.0005,-50.775,-11.1,78.325,-23.025
-1.48,0.6,-8.8,0.0145,-0.02,0.0005,-40.775,-4.1,55.325,-23.025
-0.1,-0.42,-7.68,-0.021,0.0065,0.009,-33.775,1.9,32.325,-24.025
-0.1,-0.42,-7.68,-0.021,0.0065,0.009,-24.775,6.9,12.325,-23.025
-0.1,-0.42,-7.68,-0.021,0.0065,0.009,-14.775,11.9,-9.675,-23.025
0.88,-0.42,-7.38,0.001,0.064,-0.0045,-5.775,20.9,-29.675,-26.025
0.88,-0.42,-7.38,0.001,0.064,-0.0045,3.225,28.9,-46.675,-29.025
2.92,-1.46,-8.24,0.0295,0.116,-0.005,9.225,36.9,-61.675,-34.025
2.92,-1.46,-8.24,0.0295,0.116,-0.005,18.225,42.9,-72.675,-36.025
2.92,-1.46,-8.24,0.0295,0.116,-0.005,24.225,46.9,-81.675,-36.025
3.46,-1.18,-8.14,0.045,0.1545,-0.013,27.225,49.9,-90.675,-35.025
3.46,-1.18,-8.14,0.045,0.1545,-0.013,32.225,50.9,-99.675,-36.025
3.46,-1.18,-8.14,0.045,0.1545,-0.013,39.225,50.9,-109.675,-34.025
3.92,-0.92,-7.82,0.051,0.168,-0.012,44.225,50.9,-121.675,-33.025
3.92,-0.92,-7.82,0.051,0.168,-0.012,52.225,52.9,-133.675,-31.025
4.94,-0.86,-8.7,0.0235,0.162,-0.0155,59.225,54.9,-146.675,-31.025
4.94,-0.86,-8.7,0.0235,0.162,-0.0155,68.225,58.9,-158.675,-33.025
4.94,-0.86,-8.7,0.0235,0.162,-0.0155,75.225,60.9,-168.675,-36.025
6,-1.16,-10.58,0.024,0.1775,-0.0305,82.225,64.9,-177.675,-35.025
6,-1.16,-10.58,0.024,0.1775,-0.0305,86.225,65.9,-182.675,-34.025
6,-1.16,-10.58,0.024,0.1775,-0.0305,90.225,63.9,-188.675,-34.025
6.04,-2.6,-10.04,0.006,0.238,0.002,94.225,63.9,-194.675,-32.025
6.04,-2.6,-10.04,0.006,0.238,0.002,100.225,64.9,-202.675,-35.025
6.9,-1.42,-9.9,0.055,0.186,-0.0145,105.225,69.9,-209.675,-37.025
6.9,-1.42,-9.9,0.055,0.186,-0.0145,112.225,75.9,-217.675,-41.025
6.9,-1.42,-9.9,0.055,0.186,-0.0145,117.225,80.9,-227.675,-44.025
7.38,-1.54,-9.8,0.0665,0.2455,-0.019,126.225,84.9,-235.675,-48.025
7.38,-1.54,-9.8,0.0665,0.2455,-0.019,132.225,88.9,-242.675,-48.025
8.12,-2.24,-11.02,0.062,0.2385,-0.022,139.225,90.9,-249.675,-49.025
8.12,-2.24,-11.02,0.062,0.2385,-0.022,145.225,91.9,-256.675,-50.025
8.12,-2.24,-11.02,0.062,0.2385,-0.022,152.225,92.9,-264.675,-49.025
8.36,-1.86,-11.54,0.0465,0.29,-0.034,157.225,92.9,-269.675,-50.025
8.36,-1.86,-11.54,0.0465,0.29,-0.034,163.225,92.9,-276.675,-48.025
8.36,-1.86,-11.54,0.0465,0.29,-0.034,171.225,93.9,-281.675,-50.025
9.02,-1.5,-10.9,0.0695,0.296,-0.038,175.225,95.9,-284.675,-51.025
9.02,-1.5,-10.9,0.0695,0.296,-0.038,179.225,97.9,-288.675,-54.025
9.86,-2.46,-10.54,0.0415,0.2895,-0.0225,183.225,99.9,-293.675,-56.025
9.86,-2.46,-10.54,0.0415,0.2895,-0.0225,187.225,102.9,-296.675,-57.025
9.86,-2.46,-10.54,0.0415,0.2895,-0.0225,189.225,105.9,-301.675,-58.025
9.68,-2.44,-11.68,0.063,0.308,-0.027,195.225,108.9,-303.675,-61.025
9.68,-2.44,-11.68,0.063,0.308,-0.027,197.225,109.9,-306.675,-62.025
9.96,-3.1,-12.26,0.069,0.298,-0.0145,202.225,110.9,-310.675,-61.025
9.96,-3.1,-12.26,0.069,0.298,-0.0145,203.225,108.9,-312.675,-60.025
9.96,-3.1,-12.26,0.069,0.298,-0.0145,205.225,107.9,-311.675,-59.025
9.88,-2.36,-11.38,0.0725,0.319,-0.022,206.225,105.9,-311.675,-58.025
9.88,-2.36,-11.38,0.0725,0.319,-0.022,207.225,102.9,-309.675,-57.025
9.88,-2.36,-11.38,0.0725,0.319,-0.022,204.225,101.9,-308.675,-56.025
9.72,-3.32,-12.62,0.042,0.276,-0.008,202.225,98.9,-308.675,-53.025
9.72,-3.32,-12.62,0.042,0.276,-0.008,201.225,97.9,-308.675,-52.025
9.66,-2.4,-10.5,0.0745,0.3165,-0.0045,203.225,97.9,-308.675,-52.025
9.66,-2.4,-10.5,0.0745,0.3165,-0.0045,206.225,98.9,-311.675,-54.025
9.66,-2.4,-10.5,0.0745,0.3165,-0.0045,206.225,99.9,-312.675,-54.025
9.78,-2.26,-11.92,0.035,0.3255,-0.0185,209.225,98.9,-311.675,-55.025
9.78,-2.26,-11.92,0.035,0.3255,-0.0185,207.225,99.9,-312.675,-54.025
9.84,-2.42,-12.9,0.043,0.31,-0.0175,207.225,97.9,-312.675,-53.025
9.84,-2.42,-12.9,0.043,0.31,-0.0175,207.225,97.9,-313.675,-54.025
9.84,-2.42,-12.9,0.043,0.31,-0.0175,209.225,98.9,-313.675,-54.025
9.74,-1.7,-11.28,0.045,0.3235,-0.0375,211.225,99.9,-314.675,-55.025
9.74,-1.7,-11.28,0.045,0.3235,-0.0375,211.225,99.9,-316.675,-55.025
9.74,-1.7,-11.28,0.045,0.3235,-0.0375,212.225,101.9,-316.675,-56.025
9.8,-1.82,-11.14,0.0835,0.3475,-0.023,214.225,101.9,-319.675,-56.025
9.8,-1.82,-11.14,0.0835,0.3475,-0.023,215.225,101.9,-320.675,-56.025
10.3,-1.98,-11.86,0.047,0.309,-0.024,217.225,98.9,-320.675,-54.025
10.3,-1.98,-11.86,0.047,0.309,-0.024,218.225,95.9,-322.675,-52.025
10.3,-1.98,-11.86,0.047,0.309,-0.024,219.225,93.9,-321.675,-52.025
10.06,-1.72,-11.78,0.038,0.331,-0.0305,219.225,90.9,-322.675,-52.025
10.06,-1.72,-11.78,0.038,0.331,-0.0305,218.225,95.9,-323.675,-54.025
10.06,-1.72,-11.78,0.038,0.331,-0.0305,218.225,98.9,-324.675,-55.025
9.96,-1.92,-13.06,0.0415,0.2995,-0.022,221.225,99.9,-325.675,-56.025
9.96,-1.92,-13.06,0.0415,0.2995,-0.022,222.225,104.9,-327.675,-58.025
10.58,-2.1,-11.34,0.0885,0.318,-0.015,224.225,105.9,-330.675,-59.025
10.58,-2.1,-11.34,0.0885,0.318,-0.015,227.225,107.9,-332.675,-61.025
10.58,-2.1,-11.34,0.0885,0.318,-0.015,230.225,108.9,-333.675,-61.025
10.62,-2.46,-12.14,0.0515,0.314,-0.024,232.225,107.9,-335.675,-62.025
10.62,-2.46,-12.14,0.0515,0.314,-0.024,233.225,106.9,-335.675,-60.025
10.02,-2.16,-12.92,0.06,0.3435,-0.015,234.225,103.9,-335.675,-60.025
10.02,-2.16,-12.92,0.06,0.3435,-0.015,234.225,106.9,-334.675,-60.025
10.02,-2.16,-12.92,0.06,0.3435,-0.015,232.225,108.9,-332.675,-62.025
10,-2,-11.78,0.066,0.3295,-0.0165,230.225,112.9,-329.675,-64.025
10,-2,-11.78,0.066,0.3295,-0.0165,225.225,114.9,-325.675,-66.025
10,-2,-11.78,0.066,0.3295,-0.0165,219.225,117.9,-322.675,-67.025
9.92,-2.86,-10.7,0.092,0.296,-0.025,213.225,120.9,-314.675,-68.025
9.92,-2.86,-10.7,0.092,0.296,-0.025,204.225,119.9,-304.675,-68.025
8.6,-2.24,-11.46,0.0785,0.2575,-0.0325,192.225,118.9,-294.675,-68.025
8.6,-2.24,-11.46,0.0785,0.2575,-0.0325,180.225,115.9,-281.675,-65.025
8.6,-2.24,-11.46,0.0785,0.2575,-0.0325,164.225,110.9,-264.675,-62.025
6.76,-2.56,-11.84,0.034,0.228,-0.014,148.225,103.9,-243.675,-58.025
6.76,-2.56,-11.84,0.034,0.228,-0.014,129.225,93.9,-221.675,-54.025
4.84,-1.98,-11.44,0.023,0.174,-0.003,109.225,85.9,-197.675,-49.025
4.84,-1.98,-11.44,0.023,0.174,-0.003,92.225,74.9,-169.675,-45.025
4.84,-1.98,-11.44,0.023,0.174,-0.003,72.225,64.9,-141.675,-41.025
2.5,-0.74,-8.44,0.0115,0.131,-0.0205,54.225,53.9,-114.675,-36.025
2.5,-0.74,-8.44,0.0115,0.131,-0.0205,38.225,44.9,-88.675,-34.025
2.5,-0.74,-8.44,0.0115,0.131,-0.0205,24.225,35.9,-59.675,-32.025
0.8,-1.34,-8.76,-0.016,0.0315,0.007,10.225,26.9,-34.675,-31.025
0.8,-1.34,-8.76,-0.016,0.0315,0.007,-2.775,19.9,-11.675,-30.025
-1.98,-0.24,-8.64,-0.0405,0.0215,0.011,-12.775,11.9,14.325,-28.025
-1.98,-0.24,-8.64,-0.0405,0.0215,0.011,-23.775,2.9,38.325,-28.025
-1.98,-0.24,-8.64,-0.0405,0.0215,0.011,-32.775,-6.1,62.325,-25.025
-2.94,0.5,-8.98,-0.0415,-0.0695,0.007,-43.775,-16.1,88.325,-22.025
-2.94,0.5,-8.98,-0.0415,-0.0695,0.007,-48.775,-24.1,111.325,-20.025
-4.48,0.5,-8.52,-0.086,-0.0985,0.0045,-58.775,-33.1,135.325,-20.025
-4.48,0.5,-8.52,-0.086,-0.0985,0.0045,-65.775,-37.1,156.325,-20.025
-4.48,0.5,-8.52,-0.086,-0.0985,0.0045,-71.775,-41.1,175.325,-22.025
-5.72,0.3,-10.22,-0.0945,-0.1425,0.035,-77.775,-42.1,188.325,-25.025
-5.72,0.3,-10.22,-0.0945,-0.1425,0.035,-82.775,-44.1,202.325,-27.025
-5.72,0.3,-10.22,-0.0945,-0.1425,0.035,-85.775,-44.1,212.325,-31.025
-6.58,0.28,-9.36,-0.092,-0.1405,0.015,-87.775,-44.1,224.325,-32.025
-6.58,0.28,-9.36,-0.092,-0.1405,0.015,-91.775,-46.1,234.325,-35.025
-7,0.12,-9.16,-0.0845,-0.1415,0.017,-93.775,-46.1,244.325,-35.025
-7,0.12,-9.16,-0.0845,-0.1415,0.017,-99.775,-48.1,255.325,-36.025
-7,0.12,-9.16,-0.0845,-0.1415,0.017,-100.775,-53.1,267.325,-36.025
-7.02,0.4,-8.8,-0.0695,-0.164,0.021,-103.775,-56.1,282.325,-37.025
-7.02,0.4,-8.8,-0.0695,-0.164,0.021,-107.775,-60.1,295.325,-38.025
-8.12,-0.28,-8.9,-0.0815,-0.1745,0.029,-110.775,-66.1,312.325,-39.025
-8.12,-0.28,-8.9,-0.0815,-0.1745,0.029,-115.775,-69.1,329.325,-39.025
-8.12,-0.28,-8.9,-0.0815,-0.1745,0.029,-119.775,-75.1,345.325,-38.025
-8.82,0.96,-10.6,-0.1065,-0.1925,0.0245,-120.775,-79.1,356.325,-39.025
-8.82,0.96,-10.6,-0.1065,-0.1925,0.0245,-124.775,-83.1,368.325,-38.025
-8.82,0.96,-10.6,-0.1065,-0.1925,0.0245,-125.775,-85.1,376.325,-38.025
-9,0.76,-9.86,-0.091,-0.1995,0.0165,-127.775,-88.1,382.325,-39.025
-9,0.76,-9.86,-0.091,-0.1995,0.0165,-130.775,-89.1,386.325,-39.025
-9.44,1.14,-10.42,-0.092,-0.224,0.0215,-130.775,-91.1,394.325,-40.025
-9.44,1.14,-10.42,-0.092,-0.224,0.0215,-131.775,-93.1,404.325,-40.025
-9.44,1.14,-10.42,-0.092,-0.224,0.0215,-133.775,-93.1,411.325,-40.025
-9.62,1.14,-11.58,-0.122,-0.257,0.009,-133.775,-96.1,419.325,-41.025
-9.62,1.14,-11.58,-0.122,-0.257,0.009,-137.775,-96.1,428.325,-43.025
-9.62,1.14,-11.58,-0.122,-0.257,0.009,-138.775,-100.1,435.325,-43.025
-10.24,1.12,-10.66,-0.104,-0.2465,0.011,-139.775,-103.1,442.325,-43.025
-10.24,1.12,-10.66,-0.104,-0.2465,0.011,-140.775,-107.1,450.325,-39.025
-10.54,1.86,-11.14,-0.0815,-0.248,0.0055,-142.775,-110.1,456.325,-38.025
-10.54,1.86,-11.14,-0.0815,-0.248,0.0055,-143.775,-112.1,461.325,-37.025
-10.54,1.86,-11.14,-0.0815,-0.248,0.0055,-144.775,-114.1,467.325,-39.025
-10.58,2.04,-10.36,-0.0975,-0.2495,-0.0005,-145.775,-114.1,469.325,-41.025
-10.58,2.04,-10.36,-0.0975,-0.2495,-0.0005,-145.775,-112.1,469.325,-41.025
-10.62,0.46,-10.98,-0.104,-0.2695,0.0245,-144.775,-109.1,466.325,-41.025
-10.62,0.46,-10.98,-0.104,-0.2695,0.0245,-145.775,-109.1,460.325,-40.025
-10.62,0.46,-10.98,-0.104,-0.2695,0.0245,-144.775,-108.1,452.325,-40.025
-10.3,0.56,-10.7,-0.105,-0.2295,0.023,-141.775,-107.1,439.325,-36.025
-10.3,0.56,-10.7,-0.105,-0.2295,0.023,-138.775,-105.1,424.325,-36.025
-10.3,0.56,-10.7,-0.105,-0.2295,0.023,-136.775,-100.1,403.325,-33.025
-8.94,1.14,-10.96,-0.0945,-0.222,-0.0085,-131.775,-95.1,379.325,-31.025
-8.94,1.14,-10.96,-0.0945,-0.222,-0.0085,-127.775,-87.1,352.325,-30.025
-6.98,0,-9.72,-0.086,-0.1955,0.0035,-118.775,-78.1,319.325,-30.025
-6.98,0,-9.72,-0.086,-0.1955,0.0035,-112.775,-70.1,289.325,-28.025
-6.98,0,-9.72,-0.086,-0.1955,0.0035,-106.775,-61.1,261.325,-28.025
-5.64,0.9,-8.88,-0.052,-0.1405,-0.0185,-98.775,-54.1,233.325,-27.025
-5.64,0.9,-8.88,-0.052,-0.1405,-0.0185,-91.775,-46.1,207.325,-27.025
-4.8,0.02,-7.6,-0.0105,-0.0675,-0.0025,-85.775,-36.1,183.325,-29.025
-4.8,0.02,-7.6,-0.0105,-0.0675,-0.0025,-78.775,-26.1,164.325,-34.025
-4.8,0.02,-7.6,-0.0105,-0.0675,-0.0025,-71.775,-12.1,147.325,-41.025
-2.88,-1,-7.7,-0.0115,-0.0625,-0.025,-68.775,1.9,131.325,-50.025
-2.88,-1,-7.7,-0.0115,-0.0625,-0.025,-62.775,18.9,117.325,-57.025
-2.88,-1,-7.7,-0.0115,-0.0625,-0.025,-58.775,29.9,101.325,-64.025
-2.08,-1.32,-8.32,0.036,-0.039,-0.014,-51.775,47.9,84.325,-73.025
-2.08,-1.32,-8.32,0.036,-0.039,-0.014,-49.775,62.9,69.325,-79.025
-1.32,-2.82,-9.32,0.053,-0.023,-0.0045,-44.775,79.9,55.325,-90.025
-1.32,-2.82,-9.32,0.053,-0.023,-0.0045,-37.775,98.9,42.325,-101.025
-1.32,-2.82,-9.32,0.053,-0.023,-0.0045,-36.775,114.9,33.325,-110.025
-0.28,-4.02,-9.48,0.088,-0.028,-0.019,-34.775,132.9,28.325,-118.025
-0.28,-4.02,-9.48,0.088,-0.028,-0.019,-35.775,145.9,22.325,-124.025
-0.5,-4.86,-11.4,0.105,-0.0325,-0.0085,-33.775,162.9,17.325,-133.025
-0.5,-4.86,-11.4,0.105,-0.0325,-0.0085,-33.775,179.9,11.325,-141.025
-0.5,-4.86,-11.4,0.105,-0.0325,-0.0085,-33.775,200.9,2.325,-151.025
-0.16,-6.6,-11.9,0.1595,-0.009,-0.0085,-31.775,220.9,-8.675,-158.025
-0.16,-6.6,-11.9,0.1595,-0.009,-0.0085,-29.775,245.9,-19.675,-170.025
-0.16,-6.6,-11.9,0.1595,-0.009,-0.0085,-26.775,268.9,-30.675,-177.025
0.66,-8.04,-11.24,0.2005,-0.0115,0.002,-26.775,289.9,-39.675,-187.025
0.66,-8.04,-11.24,0.2005,-0.0115,0.002,-24.775,310.9,-48.675,-192.025
0.68,-9.16,-12.78,0.2235,0.0125,-0.0045,-22.775,328.9,-53.675,-199.025
0.68,-9.16,-12.78,0.2235,0.0125,-0.0045,-23.775,338.9,-56.675,-203.025
0.68,-9.16,-12.78,0.2235,0.0125,-0.0045,-22.775,348.9,-59.675,-207.025
1.12,-10.12,-13.14,0.2275,-0.0055,0.013,-24.775,354.9,-58.675,-208.025
1.12,-10.12,-13.14,0.2275,-0.0055,0.013,-24.775,363.9,-60.675,-210.025
1.12,-10.12,-13.14,0.2275,-0.0055,0.013,-24.775,374.9,-61.675,-215.025
0.84,-9.18,-13.56,0.2555,0.006,-0.0105,-25.775,387.9,-66.675,-220.025
0.84,-9.18,-13.56,0.2555,0.006,-0.0105,-25.775,400.9,-68.675,-223.025
1.22,-10.14,-15.12,0.2485,0.0015,0.0115,-25.775,413.9,-76.675,-227.025
1.22,-10.14,-15.12,0.2485,0.0015,0.0115,-24.775,430.9,-82.675,-230.025
1.22,-10.14,-15.12,0.2485,0.0015,0.0115,-23.775,446.9,-90.675,-236.025
1.5,-11,-13.78,0.284,0.0085,0.0125,-21.775,461.9,-97.675,-240.025
1.5,-11,-13.78,0.284,0.0085,0.0125,-21.775,474.9,-102.675,-241.025
1.54,-11.54,-14,0.3105,0.029,0.004,-19.775,485.9,-107.675,-246.025
1.54,-11.54,-14,0.3105,0.029,0.004,-19.775,495.9,-108.675,-248.025
1.54,-11.54,-14,0.3105,0.029,0.004,-21.775,505.9,-114.675,-251.025
1.78,-12.96,-14.32,0.3305,0.0405,0.0305,-20.775,515.9,-114.675,-254.025
1.78,-12.96,-14.32,0.3305,0.0405,0.0305,-19.775,524.9,-118.675,-255.025
1.78,-12.96,-14.32,0.3305,0.0405,0.0305,-20.775,533.9,-121.675,-257.025
1.8,-11.96,-14.96,0.3415,0.0245,0.004,-20.775,540.9,-124.675,-258.025
1.8,-11.96,-14.96,0.3415,0.0245,0.004,-18.775,548.9,-128.675,-260.025
2.14,-12.54,-15.56,0.34,0.033,0.009,-17.775,552.9,-130.675,-260.025
2.14,-12.54,-15.56,0.34,0.033,0.009,-18.775,552.9,-131.675,-260.025
2.14,-12.54,-15.56,0.34,0.033,0.009,-17.775,547.9,-131.675,-258.025
2.2,-12.1,-14.86,0.3585,0.039,0.004,-16.775,536.9,-129.675,-255.025
2.2,-12.1,-14.86,0.3585,0.039,0.004,-15.775,520.9,-126.675,-249.025
1.9,-11.1,-13.58,0.3305,0.038,-0.0015,-14.775,496.9,-120.675,-245.025
1.9,-11.1,-13.58,0.3305,0.038,-0.0015,-12.775,473.9,-115.675,-238.025
1.9,-11.1,-13.58,0.3305,0.038,-0.0015,-13.775,443.9,-106.675,-227.025
1.88,-9.88,-14.12,0.234,0.047,0.0005,-12.775,407.9,-96.675,-218.025
1.88,-9.88,-14.12,0.234,0.047,0.0005,-10.775,367.9,-87.675,-202.025
1.88,-9.88,-14.12,0.234,0.047,0.0005,-10.775,324.9,-76.675,-188.025
1.02,-7.52,-12.48,0.1965,0.036,0.005,-9.775,281.9,-66.675,-171.025
1.02,-7.52,-12.48,0.1965,0.036,0.005,-9.775,237.9,-51.675,-153.025
0.58,-4.1,-10.44,0.0915,0.0235,-0.016,-10.775,191.9,-36.675,-131.025
0.58,-4.1,-10.44,0.0915,0.0235,-0.016,-11.775,150.9,-23.675,-111.025
0.58,-4.1,-10.44,0.0915,0.0235,-0.016,-13.775,114.9,-10.675,-91.025
0.4,-1.72,-7.6,0.0565,0.0125,-0.0275,-15.775,80.9,2.325,-72.025
0.4,-1.72,-7.6,0.0565,0.0125,-0.0275,-17.775,49.9,11.325,-51.025
-0.78,0.84,-6.78,-0.027,-0.002,-0.028,-21.775,21.9,20.325,-31.025
-0.78,0.84,-6.78,-0.027,-0.002,-0.028,-21.775,-0.1,26.325,-14.025
-0.78,0.84,-6.78,-0.027,-0.002,-0.028,-23.775,-19.1,33.325,1.975
-0.84,2.16,-6.14,-0.0915,-0.005,-0.033,-23.775,-34.1,35.325,12.975
